,FileName,XMin,XMax,YMin,YMax,ClassName
2118,445511e555fb8ac3.jpg,0.540625,0.5675,0.530574,0.565381,Person
2119,445511e555fb8ac3.jpg,0.545625,0.61625,0.690499,0.814675,Person
2120,445511e555fb8ac3.jpg,0.550625,0.615,0.574788,0.7431800000000001,Person
2121,445511e555fb8ac3.jpg,0.565,0.586875,0.5484479999999999,0.574788,Person
2122,445511e555fb8ac3.jpg,0.57,0.593125,0.43744099999999997,0.505174,Person
2123,445511e555fb8ac3.jpg,0.593125,0.60875,0.43556000000000006,0.462841,Person
2124,445511e555fb8ac3.jpg,0.593125,0.665,0.571025,0.816557,Person
2125,445511e555fb8ac3.jpg,0.63125,0.645625,0.528692,0.57667,Person
2126,445511e555fb8ac3.jpg,0.76125,0.799375,0.777987,0.818438,Person
2127,445511e555fb8ac3.jpg,0.81375,0.856875,0.777987,0.818438,Person
2128,4463a3729ad95c41.jpg,0.02625,0.76,0.246667,0.608333,Person
2129,4463a3729ad95c41.jpg,0.734375,0.773125,0.3,0.488333,Person
2130,4463a3729ad95c41.jpg,0.79375,0.84,0.275833,0.464167,Person
2131,4463a3729ad95c41.jpg,0.818125,0.891875,0.255833,0.49333299999999997,Person
2132,4463a3729ad95c41.jpg,0.88375,0.931875,0.2775,0.4275,Person
2133,4463a3729ad95c41.jpg,0.915,0.98625,0.324167,0.506667,Person
2134,4463a3729ad95c41.jpg,0.930625,0.966875,0.260833,0.31916700000000003,Person
2135,4463a3729ad95c41.jpg,0.128125,0.618125,0.558333,0.958333,Car
2136,4463a3729ad95c41.jpg,0.391875,0.755,0.524167,0.766667,Car
2137,4463a3729ad95c41.jpg,0.540625,0.859375,0.4725,0.646667,Car
2138,4494719e70c176f9.jpg,0.180625,0.8775,0.10818399999999999,0.9623709999999999,Mobile phone
2139,449514fa5e4164c0.jpg,0.464375,0.555,0.393333,0.819167,Person
2140,449514fa5e4164c0.jpg,0.0,0.060625,0.4775,0.665,Person
2141,449514fa5e4164c0.jpg,0.0275,0.093125,0.185,0.31416700000000003,Person
2142,449514fa5e4164c0.jpg,0.048125,0.07,0.355,0.395,Person
2143,449514fa5e4164c0.jpg,0.11375,0.178125,0.18,0.3125,Person
2144,449514fa5e4164c0.jpg,0.140625,0.23625,0.448333,0.619167,Person
2145,449514fa5e4164c0.jpg,0.174375,0.23125,0.4825,0.569167,Person
2146,449514fa5e4164c0.jpg,0.19375,0.245625,0.0,0.05416699999999999,Person
2147,449514fa5e4164c0.jpg,0.195,0.265,0.185,0.31416700000000003,Person
2148,449514fa5e4164c0.jpg,0.3075,0.363125,0.114167,0.279167,Person
2149,449514fa5e4164c0.jpg,0.3775,0.46125,0.10416700000000001,0.275833,Person
2150,449514fa5e4164c0.jpg,0.471875,0.525625,0.120833,0.279167,Person
2151,449514fa5e4164c0.jpg,0.551875,0.61125,0.205833,0.324167,Person
2152,449514fa5e4164c0.jpg,0.57875,0.673125,0.501667,0.7825,Person
2153,449514fa5e4164c0.jpg,0.5825,0.6475,0.000833,0.08833300000000001,Person
2154,449514fa5e4164c0.jpg,0.625,0.678125,0.2075,0.324167,Person
2155,449514fa5e4164c0.jpg,0.678125,0.73625,0.0,0.07083300000000001,Person
2156,449514fa5e4164c0.jpg,0.69375,0.750625,0.210833,0.325833,Person
2157,449514fa5e4164c0.jpg,0.7375,0.77625,0.4775,0.613333,Person
2158,449514fa5e4164c0.jpg,0.76625,0.815,0.219167,0.330833,Person
2159,449514fa5e4164c0.jpg,0.77,0.805,0.0,0.025,Person
2160,449514fa5e4164c0.jpg,0.835625,0.88125,0.219167,0.338333,Person
2161,449514fa5e4164c0.jpg,0.89625,0.944375,0.2275,0.338333,Person
2162,44a2fdfbbc93ee92.jpg,0.190625,0.329375,0.14166700000000002,0.411667,Person
2163,44d5bb6be487755c.jpg,0.028125,0.479375,0.156841,0.575083,Car
2164,44d5bb6be487755c.jpg,0.154375,0.209375,0.103448,0.20356,Person
2165,44d5bb6be487755c.jpg,0.208125,0.268125,0.084538,0.20578400000000002,Person
2166,44d5bb6be487755c.jpg,0.3425,0.370625,0.105673,0.166852,Person
2167,44d5bb6be487755c.jpg,0.513125,0.5525,0.092325,0.285873,Person
2168,44d5bb6be487755c.jpg,0.446875,0.999375,0.130145,0.9988879999999999,Car
2169,4508f24f36262e3b.jpg,0.0325,0.22375,0.163227,0.6135079999999999,Person
2170,4508f24f36262e3b.jpg,0.1275,0.251875,0.303002,0.672608,Person
2171,4508f24f36262e3b.jpg,0.196875,0.415625,0.232645,0.805816,Person
2172,4508f24f36262e3b.jpg,0.37625,0.63375,0.175422,0.8611629999999999,Person
2173,4508f24f36262e3b.jpg,0.685,0.823125,0.106004,0.555347,Person
2174,4508f24f36262e3b.jpg,0.79625,0.95125,0.113508,0.48874300000000004,Person
2175,4508f24f36262e3b.jpg,0.8975,0.999375,0.13227,0.452158,Person
2176,451bd377f5357510.jpg,0.07,0.99875,0.215833,0.890833,Car
2177,453c46d25ed7932a.jpg,0.350625,0.48,0.593809,0.869606,Person
2178,453c46d25ed7932a.jpg,0.141875,0.849375,0.168856,0.8864920000000001,Person
2179,45477064c3f28eb2.jpg,0.0,0.992188,0.05,0.935417,Car
2180,45477064c3f28eb2.jpg,0.877344,0.9992190000000001,0.533333,0.998958,Car
2181,4552e5a421afaded.jpg,0.112305,0.811523,0.5467029999999999,0.8365379999999999,Car
2182,4554d12d317cdd88.jpg,0.505833,0.670833,0.449375,0.63375,Mobile phone
2183,4554d12d317cdd88.jpg,0.1575,0.36,0.93375,0.999375,Person
2184,4554d12d317cdd88.jpg,0.4575,0.851667,0.433125,0.999375,Person
2185,4576807ce693e6e3.jpg,0.31625,0.696875,0.062086,0.9933780000000001,Mobile phone
2186,459f42c7986cdf45.jpg,0.109722,0.7513890000000001,0.014706,0.923529,Mobile phone
2187,45b15aac1786c403.jpg,0.02375,0.43125,0.120833,0.988333,Person
2188,45b15aac1786c403.jpg,0.435625,0.944375,0.265833,0.999167,Person
2189,45b3e7013394c721.jpg,0.19531199999999999,0.645312,0.675,0.929688,Mobile phone
2190,45ba2ef03039779b.jpg,0.043893,0.072519,0.860625,0.9,Person
2191,45ba2ef03039779b.jpg,0.07729,0.101145,0.86375,0.915,Person
2192,45ba2ef03039779b.jpg,0.11355,0.134542,0.870625,0.9325,Person
2193,45ba2ef03039779b.jpg,0.132634,0.187023,0.861875,0.944375,Person
2194,45ba2ef03039779b.jpg,0.212786,0.233779,0.856875,0.92,Person
2195,45ba2ef03039779b.jpg,0.229008,0.26526700000000003,0.8725,0.9375,Person
2196,45ba2ef03039779b.jpg,0.239504,0.25190799999999997,0.865625,0.879375,Person
2197,45ba2ef03039779b.jpg,0.26813000000000003,0.301527,0.85875,0.92375,Person
2198,45ba2ef03039779b.jpg,0.301527,0.328244,0.861875,0.92,Person
2199,45ba2ef03039779b.jpg,0.31488499999999997,0.351145,0.865625,0.93375,Person
2200,45ba2ef03039779b.jpg,0.333015,0.364504,0.870625,0.940625,Person
2201,45ba2ef03039779b.jpg,0.525763,0.552481,0.865625,0.925625,Person
2202,45ba2ef03039779b.jpg,0.653626,0.669847,0.8675,0.92,Person
2203,45ba2ef03039779b.jpg,0.674618,0.69084,0.861875,0.89625,Person
2204,45ba2ef03039779b.jpg,0.700382,0.7137399999999999,0.870625,0.89625,Person
2205,45ba2ef03039779b.jpg,0.734733,0.763359,0.870625,0.926875,Person
2206,45ba2ef03039779b.jpg,0.865458,0.895992,0.875625,0.95125,Person
2207,45ba2ef03039779b.jpg,0.92271,0.961832,0.86875,0.954375,Person
2208,45ba2ef03039779b.jpg,0.9770989999999999,0.9990459999999999,0.8725,0.954375,Person
2209,461bc6e850f54526.jpg,0.0,0.51,0.24202600000000002,0.625704,Mobile phone
2210,462dac5e1d0736ff.jpg,0.013125,0.119375,0.08833300000000001,0.81,Mobile phone
2211,4630ac66c4b734c8.jpg,0.60875,0.989375,0.560833,0.9425,Car
2212,4630ac66c4b734c8.jpg,0.7125,0.8625,0.6175,0.6675,Car
2213,4630ac66c4b734c8.jpg,0.91375,0.999375,0.551667,0.6725,Car
2214,4652cbe4fd700d80.jpg,0.0275,0.925,0.2,0.95,Car
2215,469de2f5f6d4586f.jpg,0.556875,0.730625,0.32963000000000003,0.46851899999999996,Mobile phone
2216,46a3c796b34d0587.jpg,0.44125,0.71375,0.343333,0.9475,Person
2217,46a3c796b34d0587.jpg,0.533125,0.735625,0.1525,0.6533329999999999,Person
2218,46a46c3ed4ea8de5.jpg,0.245,0.75,0.0,1.0,Mobile phone
2219,46cc743053148fc4.jpg,0.406875,0.74,0.32364,0.940901,Person
2220,46e6ba94f670892d.jpg,0.564375,0.791875,0.23273899999999997,0.930958,Mobile phone
2221,46e6ba94f670892d.jpg,0.2525,0.465,0.18374200000000002,0.883074,Mobile phone
2222,46e6ba94f670892d.jpg,0.415,0.625,0.124722,0.796214,Mobile phone
2223,46fbde6f07658047.jpg,0.176875,0.495,0.178839,0.875468,Mobile phone
2224,46fbde6f07658047.jpg,0.51375,0.8875,0.12921300000000002,0.882959,Mobile phone
2225,472edddd0a348458.jpg,0.004375,0.170625,0.31416700000000003,0.675,Car
2226,4738588bab80b3e5.jpg,0.0,0.80719,0.034314,1.0,Car
2227,4738588bab80b3e5.jpg,0.625817,0.655229,0.47385600000000005,0.5163399999999999,Mobile phone
2228,4738588bab80b3e5.jpg,0.0,0.086601,0.330065,0.390523,Car
2229,4760d8f55b9eed40.jpg,0.0,0.9988879999999999,0.00125,0.999375,Person
2230,4769be8074233519.jpg,0.088889,0.9537040000000001,0.239583,0.880208,Car
2231,477a2a475b47eb4d.jpg,0.0,0.365625,0.416667,0.616667,Car
2232,478fddc7ff50ae3e.jpg,0.569375,0.825625,0.896667,0.9988889999999999,Car
2233,4795e0ea0e4b92a4.jpg,0.099729,0.9199459999999999,0.35744699999999996,0.8861700000000001,Car
2234,47a302609a682b2b.jpg,0.268125,0.6325,0.250469,0.6754220000000001,Car
2235,47df981ba82e224c.jpg,0.359375,0.654375,0.19833299999999998,0.925,Person
2236,47df981ba82e224c.jpg,0.303125,0.32375,0.361667,0.449167,Person
2237,47df981ba82e224c.jpg,0.40375,0.420625,0.371667,0.395833,Person
2238,47df981ba82e224c.jpg,0.66625,0.70125,0.363333,0.4875,Person
2239,4807330ca73465dd.jpg,0.042328,0.9629629999999999,0.01,0.9975,Mobile phone
2240,48997532d8dc37df.jpg,0.042806,0.28775300000000004,0.712202,0.908488,Car
2241,48997532d8dc37df.jpg,0.0,0.154578,0.67374,0.982759,Car
2242,48997532d8dc37df.jpg,0.296076,0.359096,0.7188329999999999,0.7705569999999999,Car
2243,48997532d8dc37df.jpg,0.563615,0.650416,0.710875,0.7917770000000001,Car
2244,48997532d8dc37df.jpg,0.64566,0.686088,0.7188329999999999,0.763926,Car
2245,48d774e41a258e5b.jpg,0.183125,0.53,0.808654,0.9961540000000001,Car
2246,48e042d4b3cde8d6.jpg,0.0,0.999,0.0,0.9984940000000001,Person
2247,48e0f62c6d0004bf.jpg,0.659375,0.716875,0.282099,0.443299,Mobile phone
2248,48e0f62c6d0004bf.jpg,0.27125,0.3275,0.450797,0.6204310000000001,Mobile phone
2249,49002aefa81758fc.jpg,0.358125,0.646875,0.33958699999999997,0.9924950000000001,Person
2250,4905012c028d7ed0.jpg,0.059063,0.093686,0.276,0.358,Person
2251,4905012c028d7ed0.jpg,0.596741,0.720978,0.332,0.64,Person
2252,4905012c028d7ed0.jpg,0.105906,0.8492870000000001,0.324,0.66,Car
2253,4925418342b55817.jpg,0.050625,0.97,0.149167,0.868333,Car
2254,4925418342b55817.jpg,0.605625,0.77625,0.186667,0.296667,Car
2255,4925418342b55817.jpg,0.641875,0.999375,0.185833,0.535833,Car
2256,493451d242a4db07.jpg,0.1425,0.529375,0.000625,0.928125,Person
2257,49619fcfa8d5d9fa.jpg,0.07125,0.95875,0.05273099999999999,0.949153,Mobile phone
2258,49774f6b0ee298d8.jpg,0.225625,0.84125,0.025833,0.995833,Mobile phone
2259,497bcdb3a8186437.jpg,0.465625,0.610625,0.1875,0.911667,Person
2260,497bcdb3a8186437.jpg,0.0,0.198125,0.3175,0.5341670000000001,Car
2261,497bcdb3a8186437.jpg,0.22625,0.348125,0.3,0.380833,Car
2262,49a85d32352c677c.jpg,0.14,0.3025,0.6,0.67875,Car
2263,49a85d32352c677c.jpg,0.28125,0.315,0.60875,0.663125,Car
2264,49a85d32352c677c.jpg,0.3375,0.4175,0.61375,0.653125,Car
2265,49a85d32352c677c.jpg,0.42625,0.45,0.58625,0.606875,Car
2266,49a85d32352c677c.jpg,0.438125,0.46875,0.61875,0.644375,Car
2267,49a85d32352c677c.jpg,0.443125,0.4675,0.591875,0.61375,Car
2268,49a85d32352c677c.jpg,0.46875,0.480625,0.56625,0.591875,Car
2269,49a85d32352c677c.jpg,0.479375,0.503125,0.588125,0.611875,Car
2270,49a85d32352c677c.jpg,0.48125,0.51875,0.598125,0.639375,Car
2271,49a85d32352c677c.jpg,0.4825,0.48625,0.57125,0.57625,Car
2272,49a85d32352c677c.jpg,0.50125,0.505,0.578125,0.585,Car
2273,49a85d32352c677c.jpg,0.508125,0.516875,0.58,0.59,Car
2274,49a85d32352c677c.jpg,0.544375,0.54625,0.591875,0.6,Car
2275,49a85d32352c677c.jpg,0.549375,0.55125,0.595,0.610625,Car
2276,49a85d32352c677c.jpg,0.578125,0.61375,0.61375,0.65125,Car
2277,49a85d32352c677c.jpg,0.593125,0.6175,0.61875,0.653125,Car
2278,49a85d32352c677c.jpg,0.60375,0.62375,0.620625,0.65125,Car
2279,49a85d32352c677c.jpg,0.620625,0.655,0.610625,0.65625,Car
2280,49a85d32352c677c.jpg,0.65125,0.735,0.59,0.666875,Car
2281,49a85d32352c677c.jpg,0.714375,0.815625,0.591875,0.680625,Car
2282,49a85d32352c677c.jpg,0.79125,0.899375,0.585,0.694375,Car
2283,49a85d32352c677c.jpg,0.890625,0.999375,0.555625,0.71125,Car
2284,49abd03222309c69.jpg,0.210833,0.9125,0.07625,0.99875,Mobile phone
2285,49ac4286a249b036.jpg,0.221875,0.808125,0.036689,1.0,Mobile phone
2286,49de2c1047faa37a.jpg,0.520625,0.655,0.49278599999999995,0.659267,Mobile phone
2287,49e7845e93f5970c.jpg,0.194184,0.6810510000000001,0.2825,0.933125,Person
2288,49e7845e93f5970c.jpg,0.29925,0.793621,0.33875,0.94375,Person
2289,4a07bca96ffce580.jpg,0.0,0.994286,0.0,0.9975,Mobile phone
2290,4a0820c8df06be60.jpg,0.11375,0.17,0.8818010000000001,0.997186,Person
2291,4a0820c8df06be60.jpg,0.139375,0.178125,0.605066,0.733584,Person
2292,4a0820c8df06be60.jpg,0.32125,0.400625,0.8489680000000001,0.9990620000000001,Person
2293,4a0820c8df06be60.jpg,0.441875,0.5225,0.833959,0.991557,Person
2294,4a0820c8df06be60.jpg,0.4575,0.52625,0.181989,0.348968,Person
2295,4a0820c8df06be60.jpg,0.47625,0.52625,0.515009,0.6763600000000001,Person
2296,4a0820c8df06be60.jpg,0.51625,0.565,0.187617,0.335835,Person
2297,4a0b4a13059298b0.jpg,0.0,0.478125,0.0,0.768333,Person
2298,4a1bc7dc989f44a8.jpg,0.0,0.142188,0.81875,0.975,Mobile phone
2299,4a1fc07e0ff916c7.jpg,0.03125,0.884375,0.21770799999999998,0.93125,Car
2300,4a1fc07e0ff916c7.jpg,0.076563,0.096094,0.177083,0.192708,Car
2301,4a1fc07e0ff916c7.jpg,0.07890599999999999,0.1,0.25416700000000003,0.26979200000000003,Car
2302,4a1fc07e0ff916c7.jpg,0.080469,0.1,0.220833,0.229167,Car
2303,4a1fc07e0ff916c7.jpg,0.08125,0.100781,0.290625,0.30625,Car
2304,4a1fc07e0ff916c7.jpg,0.141406,0.1625,0.17916700000000002,0.192708,Car
2305,4a1fc07e0ff916c7.jpg,0.142969,0.1625,0.21770799999999998,0.228125,Car
2306,4a1fc07e0ff916c7.jpg,0.14375,0.1625,0.252083,0.265625,Car
2307,4a1fc07e0ff916c7.jpg,0.145313,0.16484400000000002,0.286458,0.298958,Car
2308,4a1fc07e0ff916c7.jpg,0.2,0.217187,0.182292,0.19479200000000002,Car
2309,4a1fc07e0ff916c7.jpg,0.202344,0.217969,0.25,0.260417,Car
2310,4a1fc07e0ff916c7.jpg,0.202344,0.217969,0.283333,0.296875,Car
2311,4a1fc07e0ff916c7.jpg,0.3125,0.4,0.232292,0.35520799999999997,Car
2312,4a1fc07e0ff916c7.jpg,0.8890629999999999,0.9992190000000001,0.245833,0.398958,Car
2313,4a68e625a521cb12.jpg,0.206875,0.8275,0.05416699999999999,0.68,Mobile phone
2314,4a867756876e7291.jpg,0.0,0.999375,0.0,0.999167,Car
2315,4a8a151d63b395d0.jpg,0.196857,0.36228299999999997,0.06060599999999999,0.927048,Person
2316,4a8a151d63b395d0.jpg,0.226634,0.46981000000000006,0.126824,0.992144,Person
2317,4a8a151d63b395d0.jpg,0.373863,0.629446,0.114478,0.9910209999999999,Person
2318,4a8de0e7928cc869.jpg,0.1625,0.945625,0.084428,1.0,Person
2319,4a8de0e7928cc869.jpg,0.739375,0.999375,0.522514,0.9990620000000001,Person
2320,4a947e11df727ec7.jpg,0.10378399999999999,0.998919,0.0,0.584879,Person
2321,4aef0eb6976578ba.jpg,0.913125,0.994375,0.289746,0.412041,Car
2322,4afc270ce13f3bee.jpg,0.575,0.81875,0.362454,0.979554,Person
2323,4b0feed8ba2a62a2.jpg,0.30125,0.406875,0.180473,0.368836,Mobile phone
2324,4b0feed8ba2a62a2.jpg,0.0,0.176875,0.782051,0.999014,Mobile phone
2325,4b0feed8ba2a62a2.jpg,0.073125,0.236875,0.6952659999999999,0.885602,Mobile phone
2326,4b0feed8ba2a62a2.jpg,0.16875,0.290625,0.650888,0.812623,Mobile phone
2327,4b0feed8ba2a62a2.jpg,0.246875,0.341875,0.637081,0.782051,Mobile phone
2328,4b0feed8ba2a62a2.jpg,0.32125,0.390625,0.635108,0.768245,Mobile phone
2329,4b0feed8ba2a62a2.jpg,0.385625,0.435625,0.650888,0.785996,Mobile phone
2330,4b0feed8ba2a62a2.jpg,0.404375,0.499375,0.329389,0.499014,Mobile phone
2331,4b0feed8ba2a62a2.jpg,0.435625,0.486875,0.679487,0.8185399999999999,Mobile phone
2332,4b638c8f8cd74772.jpg,0.05533300000000001,0.620667,0.061,0.972,Person
2333,4b9dc237122f3383.jpg,0.27125,0.75625,0.091932,0.830206,Person
2334,4ba741aa0f64fda0.jpg,0.001875,0.1175,0.5420560000000001,0.968224,Car
2335,4ba741aa0f64fda0.jpg,0.0,0.06125,0.8598129999999999,0.999065,Car
2336,4ba741aa0f64fda0.jpg,0.005,0.985,0.466355,0.7728970000000001,Car
2337,4baf1b14fe7714f1.jpg,0.250977,0.26855500000000004,0.285901,0.326371,Person
2338,4baf1b14fe7714f1.jpg,0.402344,0.4375,0.4047,0.605744,Person
2339,4baf1b14fe7714f1.jpg,0.421875,0.470703,0.41906000000000004,0.601828,Person
2340,4baf1b14fe7714f1.jpg,0.47949200000000003,0.532227,0.399478,0.599217,Person
2341,4baf1b14fe7714f1.jpg,0.504883,0.5371090000000001,0.345953,0.44778100000000004,Person
2342,4baf1b14fe7714f1.jpg,0.524414,0.555664,0.42036599999999996,0.586162,Person
2343,4baf1b14fe7714f1.jpg,0.560547,0.6054689999999999,0.383812,0.583551,Person
2344,4baf1b14fe7714f1.jpg,0.578125,0.614258,0.327676,0.48955600000000005,Person
2345,4baf1b14fe7714f1.jpg,0.289062,0.405273,0.281984,0.38511799999999996,Car
2346,4baf1b14fe7714f1.jpg,0.688477,0.727539,0.28329,0.308094,Car
2347,4baf1b14fe7714f1.jpg,0.7753909999999999,0.817383,0.272846,0.309399,Car
2348,4baf1b14fe7714f1.jpg,0.878906,0.9150389999999999,0.251958,0.287206,Car
2349,4baf1b14fe7714f1.jpg,0.964844,0.984375,0.146214,0.173629,Car
2350,4bd0bc1a2d042543.jpg,0.101852,0.9759260000000001,0.0,0.9938520000000001,Person
2351,4bf67c94ecdb1793.jpg,0.018125,0.176875,0.273921,0.8874299999999999,Person
2352,4bf67c94ecdb1793.jpg,0.186875,0.37125,0.333021,0.901501,Person
2353,4bf67c94ecdb1793.jpg,0.57625,0.719375,0.25985,0.8189489999999999,Person
2354,4bf67c94ecdb1793.jpg,0.7875,0.98,0.21763600000000002,0.7523449999999999,Person
2355,4c1789e711586a0e.jpg,0.116667,0.333333,0.0,0.056875,Car
2356,4c1789e711586a0e.jpg,0.321667,0.455833,0.0,0.045,Car
2357,4c1789e711586a0e.jpg,0.451667,0.811667,0.0,0.070625,Car
2358,4c1789e711586a0e.jpg,0.820833,0.999167,0.0,0.07375,Car
2359,4c40a90d384d9f6a.jpg,0.145833,0.568333,0.19125,0.855625,Mobile phone
2360,4c40a90d384d9f6a.jpg,0.5375,0.8408329999999999,0.19375,0.84625,Mobile phone
2361,4c4938ccacdeb27e.jpg,0.0,0.999375,0.781667,0.999167,Car
2362,4c697dc3a4b6d41c.jpg,0.23625,0.685,0.29549699999999995,0.701689,Car
2363,4c697dc3a4b6d41c.jpg,0.0,0.129375,0.322702,0.658537,Car
2364,4c697dc3a4b6d41c.jpg,0.57375,0.693125,0.226079,0.379925,Car
2365,4c697dc3a4b6d41c.jpg,0.693125,0.7125,0.253283,0.29925,Car
2366,4c697dc3a4b6d41c.jpg,0.72375,0.82375,0.251407,0.379925,Car
2367,4c697dc3a4b6d41c.jpg,0.81375,0.850625,0.266417,0.30487800000000004,Car
2368,4c697dc3a4b6d41c.jpg,0.854375,0.913125,0.23827399999999999,0.341463,Car
2369,4c697dc3a4b6d41c.jpg,0.92125,0.943125,0.26454,0.291745,Car
2370,4c6fbaa7820f3db7.jpg,0.126875,0.29,0.330532,0.9430440000000001,Person
2371,4c6fbaa7820f3db7.jpg,0.218125,0.366875,0.32493,0.960784,Person
2372,4c6fbaa7820f3db7.jpg,0.45375,0.65875,0.31185799999999997,0.9533149999999999,Person
2373,4c6fbaa7820f3db7.jpg,0.671875,0.81375,0.29972,0.9757239999999999,Person
2374,4c8afa2f975ebaf9.jpg,0.0,0.144531,0.490483,0.9985360000000001,Car
2375,4c8afa2f975ebaf9.jpg,0.009766,0.9941409999999999,0.077599,0.707174,Car
2376,4c91b25f94b497e4.jpg,0.0,0.999375,0.655,0.999167,Car
2377,4c9feaa320eca12d.jpg,0.047008999999999995,0.47008500000000003,0.004831,0.9951690000000001,Mobile phone
2378,4c9feaa320eca12d.jpg,0.50641,0.9722219999999999,0.016908000000000003,0.997585,Mobile phone
2379,4d06aaa10b066527.jpg,0.02375,0.836875,0.0,0.726079,Person
2380,4d21dcb3b230f71a.jpg,0.02,0.385,0.701968,0.865042,Car
2381,4d21dcb3b230f71a.jpg,0.375,0.764375,0.695408,0.87254,Car
2382,4d21dcb3b230f71a.jpg,0.74,0.999375,0.7132149999999999,0.88941,Car
2383,4d5478d0a04aeaa0.jpg,0.635621,0.8872549999999999,0.075163,0.415033,Mobile phone
2384,4d5478d0a04aeaa0.jpg,0.034314,0.495098,0.583333,0.939542,Mobile phone
2385,4db666bcaf4a2074.jpg,0.435,0.79375,0.283835,0.798872,Mobile phone
2386,4db8c70998a3f9d6.jpg,0.308,0.553333,0.627993,0.7661140000000001,Car
2387,4db8c70998a3f9d6.jpg,0.048,0.256,0.917127,0.979742,Car
2388,4dc431b1fcbad0f5.jpg,0.045752,0.237473,0.74,0.8442860000000001,Car
2389,4dc431b1fcbad0f5.jpg,0.154684,0.25054499999999996,0.734286,0.771429,Car
2390,4dc431b1fcbad0f5.jpg,0.1939,0.33115500000000003,0.711429,0.748571,Car
2391,4dc431b1fcbad0f5.jpg,0.21568600000000002,0.30719,0.731429,0.797143,Car
2392,4dc431b1fcbad0f5.jpg,0.24836599999999998,0.32897600000000005,0.727143,0.778571,Car
2393,4dc431b1fcbad0f5.jpg,0.320261,0.374728,0.728571,0.78,Car
2394,4dd7bef2b50e60f5.jpg,0.41125,0.58375,0.35928699999999997,0.6857409999999999,Mobile phone
2395,4deb4ae3fab39a56.jpg,0.576797,0.764706,0.18954200000000002,0.434641,Mobile phone
2396,4e184c2aefb55930.jpg,0.429375,0.805625,0.18667899999999998,0.8536590000000001,Person
2397,4e184c2aefb55930.jpg,0.494375,0.62125,0.24202600000000002,0.640713,Person
2398,4e184c2aefb55930.jpg,0.7125,0.999375,0.0,0.9990620000000001,Person
2399,4e1f1ccff8730677.jpg,0.33875,0.3825,0.424167,0.684167,Mobile phone
2400,4e1f1ccff8730677.jpg,0.37375,0.64625,0.19,0.214167,Mobile phone
2401,4e1f1ccff8730677.jpg,0.41375,0.504375,0.414167,0.663333,Mobile phone
2402,4e3bf80906981ba8.jpg,0.198125,0.680625,0.43058199999999996,0.845216,Mobile phone
2403,4e62814edfe9e9ed.jpg,0.11125,0.168125,0.8825,0.931667,Car
2404,4e62814edfe9e9ed.jpg,0.12125,0.174375,0.975,0.999167,Car
2405,4e62814edfe9e9ed.jpg,0.22875,0.275,0.800833,0.850833,Car
2406,4e62814edfe9e9ed.jpg,0.36625,0.39,0.609167,0.636667,Car
2407,4e62814edfe9e9ed.jpg,0.370625,0.39625,0.633333,0.664167,Car
2408,4e62814edfe9e9ed.jpg,0.3925,0.4075,0.55,0.570833,Car
2409,4e62814edfe9e9ed.jpg,0.4075,0.424375,0.565833,0.583333,Car
2410,4e62814edfe9e9ed.jpg,0.43125,0.445,0.531667,0.546667,Car
2411,4e62814edfe9e9ed.jpg,0.43875,0.47,0.460833,0.5225,Car
2412,4e62814edfe9e9ed.jpg,0.47375,0.4825,0.470833,0.48,Car
2413,4e62814edfe9e9ed.jpg,0.475,0.489375,0.525833,0.548333,Car
2414,4e62814edfe9e9ed.jpg,0.486875,0.495625,0.474167,0.491667,Car
2415,4e62814edfe9e9ed.jpg,0.56125,0.574375,0.474167,0.488333,Car
2416,4e62814edfe9e9ed.jpg,0.565625,0.573125,0.465833,0.470833,Car
2417,4e62814edfe9e9ed.jpg,0.571875,0.58625,0.535,0.551667,Car
2418,4e62814edfe9e9ed.jpg,0.665625,0.704375,0.915,0.976667,Car
2419,4e62814edfe9e9ed.jpg,0.69625,0.7325,0.789167,0.8325,Car
2420,4e62814edfe9e9ed.jpg,0.725625,0.761875,0.586667,0.609167,Car
2421,4e9b2db0b3616b5c.jpg,0.396875,0.53875,0.045606,0.37041199999999996,Mobile phone
2422,4eb6153aa3a4c15a.jpg,0.229687,0.545313,0.8375,0.983333,Car
2423,4eb6153aa3a4c15a.jpg,0.0,0.107813,0.845833,0.997917,Car
2424,4eb6153aa3a4c15a.jpg,0.6375,0.9984379999999999,0.85,0.997917,Car
2425,4eb6153aa3a4c15a.jpg,0.6875,0.9875,0.791667,0.908333,Car
2426,4ec6c0903971f4c4.jpg,0.31,0.900625,0.010338,0.9990600000000001,Person
2427,4eff579f129c9997.jpg,0.689375,0.999375,0.407303,0.963483,Car
2428,4f0a56290341da50.jpg,0.561875,0.933125,0.136535,0.96516,Person
2429,4f0a56290341da50.jpg,0.439375,0.545625,0.46516,0.6261770000000001,Mobile phone
2430,4f125d98f717e527.jpg,0.490625,0.76875,0.4025,0.886667,Mobile phone
2431,4f24babc662403be.jpg,0.37654299999999996,0.5354939999999999,0.46990699999999996,0.925926,Person
2432,4f44af7fae1bfbbe.jpg,0.005634,0.5098590000000001,0.528455,0.799875,Car
2433,4f44c334d0d6f16e.jpg,0.53418,0.9912110000000001,0.278646,0.972656,Person
2434,4f670d118a0129ca.jpg,0.099437,0.327392,0.0,0.13875,Person
2435,4f670d118a0129ca.jpg,0.0,0.9990620000000001,0.0,0.999375,Car
